vehicle_id,timestamp,speed,heading,jerk_score,overspeed_flag,control_loss_flag
7083,2025-05-21 05:28:48.842822,89.91,322.42,0.39,1,0
3188,2025-05-21 05:28:53.842822,74.96,39.3,0.37,0,0
7477,2025-05-21 05:28:58.842822,43.02,351.57,0.23,0,0
8317,2025-05-21 05:29:03.842822,79.82,201.82,0.93,0,1
9602,2025-05-21 05:29:08.842822,60.38,281.97,0.27,0,0
4636,2025-05-21 05:29:13.842822,71.88,272.49,0.73,0,0
1117,2025-05-21 05:29:18.842822,70.53,227.61,0.84,0,1
2694,2025-05-21 05:29:23.842822,69.43,215.71,0.86,0,1
6679,2025-05-21 05:29:28.842822,37.22,292.18,0.41,0,0
7737,2025-05-21 05:29:33.842822,62.4,129.0,0.77,0,0
4183,2025-05-21 05:29:38.842822,60.58,32.47,0.87,0,1
5400,2025-05-21 05:29:43.842822,54.57,239.62,0.57,0,0
8551,2025-05-21 05:29:48.842822,29.23,7.33,0.48,0,0
2188,2025-05-21 05:29:53.842822,73.87,110.82,1.12,0,1
6865,2025-05-21 05:29:58.842822,75.44,258.5,0.55,0,0
1466,2025-05-21 05:30:03.842822,65.81,5.22,0.28,0,0
7420,2025-05-21 05:30:08.842822,31.36,226.3,0.22,0,0
1222,2025-05-21 05:30:13.842822,59.12,215.15,0.45,0,0
2327,2025-05-21 05:30:18.842822,59.42,93.0,0.61,0,0
9469,2025-05-21 05:30:23.842822,73.44,221.48,0.28,0,0
5440,2025-05-21 05:30:28.842822,32.59,334.01,0.13,0,0
3491,2025-05-21 05:30:33.842822,68.5,300.16,0.75,0,0
4197,2025-05-21 05:30:38.842822,40.71,356.83,0.46,0,0
5788,2025-05-21 05:30:43.842822,63.76,83.54,0.41,0,0
3206,2025-05-21 05:30:48.842822,89.18,111.07,0.44,1,0
8848,2025-05-21 05:30:53.842822,62.55,255.52,0.36,0,0
5395,2025-05-21 05:30:58.842822,74.49,354.86,0.41,0,0
6872,2025-05-21 05:31:03.842822,76.62,296.36,0.34,0,0
8898,2025-05-21 05:31:08.842822,64.78,152.78,0.75,0,0
7376,2025-05-21 05:31:13.842822,55.42,73.02,0.65,0,0
9802,2025-05-21 05:31:18.842822,47.19,48.21,0.2,0,0
6487,2025-05-21 05:31:23.842822,41.27,320.35,0.63,0,0
5593,2025-05-21 05:31:28.842822,79.81,132.81,0.55,0,0
6411,2025-05-21 05:31:33.842822,74.49,179.69,0.69,0,0
5353,2025-05-21 05:31:38.842822,46.82,207.94,0.2,0,0
2627,2025-05-21 05:31:43.842822,50.46,11.3,0.35,0,0
5834,2025-05-21 05:31:48.842822,75.96,28.25,0.48,0,0
9570,2025-05-21 05:31:53.842822,54.99,224.79,0.28,0,0
1834,2025-05-21 05:31:58.842822,61.51,266.22,0.69,0,0
7397,2025-05-21 05:32:03.842822,71.36,254.17,0.49,0,0
3384,2025-05-21 05:32:08.842822,63.1,186.46,0.28,0,0
2906,2025-05-21 05:32:13.842822,44.59,106.25,0.58,0,0
5886,2025-05-21 05:32:18.842822,70.06,54.8,0.72,0,0
1922,2025-05-21 05:32:23.842822,68.73,38.93,0.35,0,0
2690,2025-05-21 05:32:28.842822,65.18,331.11,0.42,0,0
6668,2025-05-21 05:32:33.842822,64.64,46.61,0.85,0,1
2687,2025-05-21 05:32:38.842822,58.02,243.28,0.47,0,0
5110,2025-05-21 05:32:43.842822,69.24,66.88,0.63,0,0
2203,2025-05-21 05:32:48.842822,78.41,359.52,0.37,0,0
3669,2025-05-21 05:32:53.842822,41.54,16.35,0.55,0,0
5760,2025-05-21 05:32:58.842822,52.57,347.08,0.52,0,0
3789,2025-05-21 05:33:03.842822,72.54,306.86,0.5,0,0
1770,2025-05-21 05:33:08.842822,65.73,335.87,0.58,0,0
3512,2025-05-21 05:33:13.842822,55.66,121.68,0.67,0,0
2743,2025-05-21 05:33:18.842822,44.52,45.49,0.65,0,0
8124,2025-05-21 05:33:23.842822,56.14,353.52,0.71,0,0
1387,2025-05-21 05:33:28.842822,58.43,330.89,0.51,0,0
6604,2025-05-21 05:33:33.842822,88.57,8.35,0.18,1,0
1078,2025-05-21 05:33:38.842822,78.24,61.05,0.62,0,0
5010,2025-05-21 05:33:43.842822,36.91,182.16,0.76,0,0
8350,2025-05-21 05:33:48.842822,62.22,285.46,0.51,0,0
1484,2025-05-21 05:33:53.842822,44.39,255.99,0.52,0,0
9157,2025-05-21 05:33:58.842822,67.42,175.78,0.68,0,0
4616,2025-05-21 05:34:03.842822,82.93,59.49,0.41,1,0
3133,2025-05-21 05:34:08.842822,85.82,174.79,0.38,1,0
6783,2025-05-21 05:34:13.842822,72.53,196.49,0.31,0,0
6468,2025-05-21 05:34:18.842822,58.12,261.59,0.58,0,0
4122,2025-05-21 05:34:23.842822,94.5,119.78,0.81,1,1
5048,2025-05-21 05:34:28.842822,45.8,359.03,0.66,0,0
2796,2025-05-21 05:34:33.842822,82.04,356.78,0.66,1,0
6761,2025-05-21 05:34:38.842822,87.91,202.12,0.47,1,0
1132,2025-05-21 05:34:43.842822,73.11,44.41,0.25,0,0
2865,2025-05-21 05:34:48.842822,76.92,66.99,0.72,0,0
7912,2025-05-21 05:34:53.842822,45.64,147.98,0.24,0,0
8608,2025-05-21 05:34:58.842822,74.32,302.01,0.53,0,0
6357,2025-05-21 05:35:03.842822,57.41,128.01,0.48,0,0
7856,2025-05-21 05:35:08.842822,77.31,132.48,0.77,0,0
6651,2025-05-21 05:35:13.842822,51.87,66.26,0.47,0,0
7730,2025-05-21 05:35:18.842822,81.74,340.89,0.6,1,0
9075,2025-05-21 05:35:23.842822,64.69,219.41,0.49,0,0
1934,2025-05-21 05:35:28.842822,45.71,27.74,0.57,0,0
4696,2025-05-21 05:35:33.842822,53.75,313.2,0.52,0,0
5506,2025-05-21 05:35:38.842822,78.54,275.13,0.62,0,0
4729,2025-05-21 05:35:43.842822,51.44,127.82,0.65,0,0
7953,2025-05-21 05:35:48.842822,69.82,58.93,0.4,0,0
1107,2025-05-21 05:35:53.842822,80.66,180.22,0.22,1,0
2120,2025-05-21 05:35:58.842822,59.91,327.0,0.53,0,0
9766,2025-05-21 05:36:03.842822,73.06,205.16,0.5,0,0
2580,2025-05-21 05:36:08.842822,82.29,307.02,1.09,1,1
4919,2025-05-21 05:36:13.842822,65.24,8.43,0.3,0,0
7645,2025-05-21 05:36:18.842822,70.21,28.07,0.42,0,0
5231,2025-05-21 05:36:23.842822,50.95,254.65,0.46,0,0
6561,2025-05-21 05:36:28.842822,47.27,98.98,0.41,0,0
8996,2025-05-21 05:36:33.842822,82.21,221.92,0.4,1,0
6365,2025-05-21 05:36:38.842822,68.45,25.81,0.69,0,0
7062,2025-05-21 05:36:43.842822,71.24,200.06,0.51,0,0
1460,2025-05-21 05:36:48.842822,60.53,311.29,0.65,0,0
1000,2025-05-21 05:36:53.842822,36.98,23.98,0.4,0,0
5012,2025-05-21 05:36:58.842822,81.16,122.05,0.37,1,0
8046,2025-05-21 05:37:03.842822,90.2,21.26,0.47,1,0
9590,2025-05-21 05:37:08.842822,64.42,59.54,0.86,0,1
1920,2025-05-21 05:37:13.842822,45.44,358.85,0.53,0,0
1922,2025-05-21 05:37:18.842822,67.03,9.62,0.55,0,0
2684,2025-05-21 05:37:23.842822,74.0,69.03,0.53,0,0
5676,2025-05-21 05:37:28.842822,16.63,101.52,0.77,0,0
3790,2025-05-21 05:37:33.842822,81.51,9.11,0.2,1,0
9882,2025-05-21 05:37:38.842822,70.9,355.74,0.47,0,0
6271,2025-05-21 05:37:43.842822,59.43,136.36,0.29,0,0
5336,2025-05-21 05:37:48.842822,72.83,70.96,0.66,0,0
2299,2025-05-21 05:37:53.842822,72.23,327.14,0.31,0,0
5809,2025-05-21 05:37:58.842822,74.13,264.95,0.3,0,0
5392,2025-05-21 05:38:03.842822,64.28,146.44,0.43,0,0
2214,2025-05-21 05:38:08.842822,76.33,74.5,0.33,0,0
4917,2025-05-21 05:38:13.842822,79.27,350.76,0.25,0,0
3861,2025-05-21 05:38:18.842822,81.11,57.16,0.26,1,0
3884,2025-05-21 05:38:23.842822,39.07,26.81,0.41,0,0
6873,2025-05-21 05:38:28.842822,61.16,347.65,0.23,0,0
7553,2025-05-21 05:38:33.842822,114.25,46.81,0.52,1,0
5311,2025-05-21 05:38:38.842822,81.9,56.98,0.66,1,0
5738,2025-05-21 05:38:43.842822,49.69,293.06,0.28,0,0
6658,2025-05-21 05:38:48.842822,59.36,341.24,0.75,0,0
4635,2025-05-21 05:38:53.842822,60.15,309.82,0.43,0,0
9654,2025-05-21 05:38:58.842822,49.4,345.75,0.31,0,0
1019,2025-05-21 05:39:03.842822,54.86,103.71,0.31,0,0
5840,2025-05-21 05:39:08.842822,35.63,113.59,0.52,0,0
7432,2025-05-21 05:39:13.842822,69.89,156.44,0.92,0,1
7037,2025-05-21 05:39:18.842822,85.84,1.59,0.24,1,0
9948,2025-05-21 05:39:23.842822,62.75,230.3,0.31,0,0
4129,2025-05-21 05:39:28.842822,64.55,85.25,0.52,0,0
9246,2025-05-21 05:39:33.842822,43.12,198.38,0.44,0,0
8088,2025-05-21 05:39:38.842822,62.57,318.57,0.35,0,0
4450,2025-05-21 05:39:43.842822,61.99,231.97,0.63,0,0
2025,2025-05-21 05:39:48.842822,71.25,302.04,0.64,0,0
5967,2025-05-21 05:39:53.842822,74.23,168.46,0.77,0,0
9686,2025-05-21 05:39:58.842822,74.94,308.35,0.42,0,0
6368,2025-05-21 05:40:03.842822,64.27,156.5,0.37,0,0
7219,2025-05-21 05:40:08.842822,60.06,88.2,-0.01,0,0
4727,2025-05-21 05:40:13.842822,51.77,270.12,0.68,0,0
7982,2025-05-21 05:40:18.842822,72.27,280.94,0.35,0,0
1886,2025-05-21 05:40:23.842822,70.16,285.73,0.65,0,0
4037,2025-05-21 05:40:28.842822,71.5,241.21,0.53,0,0
3035,2025-05-21 05:40:33.842822,36.58,49.0,0.42,0,0
1645,2025-05-21 05:40:38.842822,66.45,75.69,0.59,0,0
2713,2025-05-21 05:40:43.842822,65.88,84.56,0.4,0,0
9323,2025-05-21 05:40:48.842822,65.9,273.29,0.5,0,0
5323,2025-05-21 05:40:53.842822,64.59,41.46,0.82,0,1
4429,2025-05-21 05:40:58.842822,49.7,341.9,0.57,0,0
3850,2025-05-21 05:41:03.842822,74.66,62.82,0.78,0,0
6152,2025-05-21 05:41:08.842822,67.76,152.5,0.31,0,0
6587,2025-05-21 05:41:13.842822,75.41,139.59,0.25,0,0
5163,2025-05-21 05:41:18.842822,86.16,306.46,0.26,1,0
5110,2025-05-21 05:41:23.842822,59.25,230.55,0.34,0,0
6146,2025-05-21 05:41:28.842822,73.05,109.49,0.34,0,0
8425,2025-05-21 05:41:33.842822,47.48,241.96,0.39,0,0
2189,2025-05-21 05:41:38.842822,84.76,111.78,0.67,1,0
7441,2025-05-21 05:41:43.842822,42.22,16.17,0.22,0,0
6928,2025-05-21 05:41:48.842822,65.21,117.19,0.76,0,0
5749,2025-05-21 05:41:53.842822,35.84,122.16,0.47,0,0
6150,2025-05-21 05:41:58.842822,71.54,222.22,0.54,0,0
8323,2025-05-21 05:42:03.842822,54.16,218.76,0.85,0,1
5502,2025-05-21 05:42:08.842822,46.87,129.2,0.24,0,0
4310,2025-05-21 05:42:13.842822,69.1,15.2,0.23,0,0
4694,2025-05-21 05:42:18.842822,72.27,133.58,0.29,0,0
6069,2025-05-21 05:42:23.842822,57.69,180.59,0.23,0,0
9516,2025-05-21 05:42:28.842822,79.88,354.31,0.64,0,0
5358,2025-05-21 05:42:33.842822,75.39,144.56,-0.1,0,0
4382,2025-05-21 05:42:38.842822,55.42,206.42,0.6,0,0
6312,2025-05-21 05:42:43.842822,79.3,268.23,0.3,0,0
2601,2025-05-21 05:42:48.842822,57.86,310.97,0.72,0,0
3783,2025-05-21 05:42:53.842822,94.8,206.81,0.37,1,0
4596,2025-05-21 05:42:58.842822,68.29,58.6,0.18,0,0
5443,2025-05-21 05:43:03.842822,81.3,142.12,0.65,1,0
2741,2025-05-21 05:43:08.842822,73.23,126.55,0.25,0,0
5223,2025-05-21 05:43:13.842822,65.55,30.28,0.58,0,0
1953,2025-05-21 05:43:18.842822,56.62,70.19,0.25,0,0
6107,2025-05-21 05:43:23.842822,67.76,184.94,0.66,0,0
5473,2025-05-21 05:43:28.842822,71.92,173.41,0.77,0,0
6240,2025-05-21 05:43:33.842822,74.94,28.24,0.62,0,0
4557,2025-05-21 05:43:38.842822,59.58,167.15,0.45,0,0
8531,2025-05-21 05:43:43.842822,75.09,14.68,0.39,0,0
7771,2025-05-21 05:43:48.842822,86.22,171.38,0.42,1,0
4822,2025-05-21 05:43:53.842822,68.99,334.77,0.27,0,0
2252,2025-05-21 05:43:58.842822,61.98,359.57,0.64,0,0
1408,2025-05-21 05:44:03.842822,63.91,267.45,0.56,0,0
9926,2025-05-21 05:44:08.842822,84.68,32.31,0.92,1,1
3035,2025-05-21 05:44:13.842822,64.56,241.07,0.72,0,0
2339,2025-05-21 05:44:18.842822,63.1,353.93,0.41,0,0
9985,2025-05-21 05:44:23.842822,85.9,249.11,0.5,1,0
2744,2025-05-21 05:44:28.842822,71.33,94.68,0.75,0,0
8534,2025-05-21 05:44:33.842822,56.97,147.17,0.59,0,0
4982,2025-05-21 05:44:38.842822,54.14,135.85,0.56,0,0
6347,2025-05-21 05:44:43.842822,65.91,126.2,0.7,0,0
2611,2025-05-21 05:44:48.842822,81.73,359.87,0.36,1,0
7871,2025-05-21 05:44:53.842822,76.62,350.23,0.26,0,0
3641,2025-05-21 05:44:58.842822,48.18,195.1,0.63,0,0
3262,2025-05-21 05:45:03.842822,70.28,146.45,0.61,0,0
8520,2025-05-21 05:45:08.842822,75.03,122.26,0.9,0,1
9552,2025-05-21 05:45:13.842822,50.49,278.05,0.59,0,0
9904,2025-05-21 05:45:18.842822,42.36,126.36,0.35,0,0
6175,2025-05-21 05:45:23.842822,66.13,170.68,0.87,0,1
4488,2025-05-21 05:45:28.842822,86.81,220.16,0.58,1,0
8608,2025-05-21 05:45:33.842822,88.9,53.3,0.6,1,0
1799,2025-05-21 05:45:38.842822,80.61,278.09,0.52,1,0
1332,2025-05-21 05:45:43.842822,79.93,180.69,0.09,0,0
1311,2025-05-21 05:45:48.842822,83.94,78.66,0.62,1,0
6703,2025-05-21 05:45:53.842822,37.07,143.36,0.57,0,0
7100,2025-05-21 05:45:58.842822,62.28,96.83,0.85,0,1
3692,2025-05-21 05:46:03.842822,56.82,132.62,0.6,0,0
3121,2025-05-21 05:46:08.842822,90.03,118.14,0.75,1,0
5421,2025-05-21 05:46:13.842822,88.37,14.17,0.75,1,0
8957,2025-05-21 05:46:18.842822,55.55,170.17,0.8,0,0
2923,2025-05-21 05:46:23.842822,80.12,122.99,0.44,1,0
3383,2025-05-21 05:46:28.842822,74.99,78.12,0.65,0,0
7516,2025-05-21 05:46:33.842822,60.6,266.16,0.4,0,0
8297,2025-05-21 05:46:38.842822,57.6,284.78,0.58,0,0
4379,2025-05-21 05:46:43.842822,65.26,66.46,0.69,0,0
7187,2025-05-21 05:46:48.842822,76.97,224.27,0.19,0,0
8812,2025-05-21 05:46:53.842822,75.87,271.19,0.43,0,0
4615,2025-05-21 05:46:58.842822,74.61,15.86,0.37,0,0
6423,2025-05-21 05:47:03.842822,76.41,220.26,0.49,0,0
9632,2025-05-21 05:47:08.842822,59.12,1.37,0.43,0,0
6844,2025-05-21 05:47:13.842822,35.59,130.42,0.64,0,0
4765,2025-05-21 05:47:18.842822,59.37,179.23,0.54,0,0
6074,2025-05-21 05:47:23.842822,45.66,191.73,0.81,0,1
1225,2025-05-21 05:47:28.842822,70.44,130.18,0.49,0,0
4397,2025-05-21 05:47:33.842822,70.04,68.48,0.77,0,0
2219,2025-05-21 05:47:38.842822,89.31,250.2,0.67,1,0
1612,2025-05-21 05:47:43.842822,80.91,276.25,0.53,1,0
8343,2025-05-21 05:47:48.842822,25.95,34.49,0.28,0,0
7646,2025-05-21 05:47:53.842822,59.17,209.29,0.75,0,0
8455,2025-05-21 05:47:58.842822,73.28,332.74,0.33,0,0
6212,2025-05-21 05:48:03.842822,34.54,273.94,0.68,0,0
8123,2025-05-21 05:48:08.842822,86.95,120.0,0.64,1,0
7047,2025-05-21 05:48:13.842822,72.52,33.4,0.5,0,0
2659,2025-05-21 05:48:18.842822,84.04,232.38,0.44,1,0
7396,2025-05-21 05:48:23.842822,50.67,193.82,0.46,0,0
6898,2025-05-21 05:48:28.842822,80.65,97.15,0.44,1,0
8961,2025-05-21 05:48:33.842822,56.05,115.15,0.43,0,0
1173,2025-05-21 05:48:38.842822,60.41,213.17,0.5,0,0
4333,2025-05-21 05:48:43.842822,64.38,44.79,0.69,0,0
6113,2025-05-21 05:48:48.842822,69.4,276.61,0.47,0,0
9885,2025-05-21 05:48:53.842822,62.73,247.63,0.5,0,0
1429,2025-05-21 05:48:58.842822,82.42,307.32,0.51,1,0
6747,2025-05-21 05:49:03.842822,32.38,294.79,0.55,0,0
5706,2025-05-21 05:49:08.842822,70.07,356.77,0.51,0,0
6928,2025-05-21 05:49:13.842822,67.61,256.72,0.33,0,0
2682,2025-05-21 05:49:18.842822,72.22,216.46,0.56,0,0
7800,2025-05-21 05:49:23.842822,42.44,171.21,0.39,0,0
9530,2025-05-21 05:49:28.842822,60.96,138.3,0.48,0,0
4547,2025-05-21 05:49:33.842822,76.23,332.73,0.88,0,1
9975,2025-05-21 05:49:38.842822,53.58,95.31,0.24,0,0
8765,2025-05-21 05:49:43.842822,69.73,310.62,0.48,0,0
7706,2025-05-21 05:49:48.842822,64.48,91.96,0.22,0,0
2967,2025-05-21 05:49:53.842822,39.22,172.79,0.72,0,0
6774,2025-05-21 05:49:58.842822,59.33,36.39,0.16,0,0
4538,2025-05-21 05:50:03.842822,73.59,23.94,0.31,0,0
3265,2025-05-21 05:50:08.842822,81.61,22.54,0.31,1,0
9293,2025-05-21 05:50:13.842822,53.2,156.24,0.55,0,0
9876,2025-05-21 05:50:18.842822,70.32,177.78,0.59,0,0
2189,2025-05-21 05:50:23.842822,80.79,221.91,0.47,1,0
3399,2025-05-21 05:50:28.842822,75.85,348.67,0.48,0,0
1054,2025-05-21 05:50:33.842822,48.08,98.85,0.4,0,0
4517,2025-05-21 05:50:38.842822,62.41,204.32,0.43,0,0
4974,2025-05-21 05:50:43.842822,61.45,269.24,0.02,0,0
8591,2025-05-21 05:50:48.842822,52.31,230.84,0.5,0,0
6311,2025-05-21 05:50:53.842822,83.53,245.88,0.51,1,0
6418,2025-05-21 05:50:58.842822,59.0,83.53,0.55,0,0
1431,2025-05-21 05:51:03.842822,68.35,273.6,0.8,0,0
7354,2025-05-21 05:51:08.842822,70.39,195.25,0.64,0,0
5966,2025-05-21 05:51:13.842822,71.4,359.93,0.52,0,0
7907,2025-05-21 05:51:18.842822,79.14,55.52,0.32,0,0
4095,2025-05-21 05:51:23.842822,58.56,94.74,0.27,0,0
7257,2025-05-21 05:51:28.842822,56.05,211.45,0.81,0,1
6459,2025-05-21 05:51:33.842822,39.58,231.49,0.41,0,0
5866,2025-05-21 05:51:38.842822,50.98,270.49,0.33,0,0
3942,2025-05-21 05:51:43.842822,65.04,159.89,0.38,0,0
1005,2025-05-21 05:51:48.842822,72.09,157.32,0.53,0,0
8631,2025-05-21 05:51:53.842822,41.64,189.95,0.62,0,0
2787,2025-05-21 05:51:58.842822,68.39,345.29,0.44,0,0
5722,2025-05-21 05:52:03.842822,43.43,124.0,0.22,0,0
5095,2025-05-21 05:52:08.842822,74.81,316.14,0.29,0,0
7211,2025-05-21 05:52:13.842822,60.91,282.1,0.45,0,0
9538,2025-05-21 05:52:18.842822,68.2,213.55,0.74,0,0
7197,2025-05-21 05:52:23.842822,65.17,296.77,0.67,0,0
8573,2025-05-21 05:52:28.842822,30.62,112.03,0.52,0,0
4173,2025-05-21 05:52:33.842822,83.22,291.86,0.16,1,0
4504,2025-05-21 05:52:38.842822,67.56,131.34,0.46,0,0
8779,2025-05-21 05:52:43.842822,72.96,241.5,0.81,0,1
4454,2025-05-21 05:52:48.842822,48.83,200.8,0.64,0,0
2943,2025-05-21 05:52:53.842822,66.68,353.23,0.35,0,0
4243,2025-05-21 05:52:58.842822,91.08,169.19,0.62,1,0
7245,2025-05-21 05:53:03.842822,85.55,11.84,0.51,1,0
2883,2025-05-21 05:53:08.842822,90.11,249.33,0.97,1,1
5367,2025-05-21 05:53:13.842822,52.54,351.31,0.66,0,0
4409,2025-05-21 05:53:18.842822,51.48,90.94,0.42,0,0
1408,2025-05-21 05:53:23.842822,70.98,347.3,0.63,0,0
7844,2025-05-21 05:53:28.842822,61.49,200.3,0.23,0,0
7710,2025-05-21 05:53:33.842822,61.72,114.12,0.45,0,0
6245,2025-05-21 05:53:38.842822,76.62,134.33,0.68,0,0
7616,2025-05-21 05:53:43.842822,73.69,73.56,-0.02,0,0
4699,2025-05-21 05:53:48.842822,82.19,239.28,0.57,1,0
2738,2025-05-21 05:53:53.842822,67.81,218.53,0.77,0,0
8803,2025-05-21 05:53:58.842822,43.77,207.83,0.49,0,0
1930,2025-05-21 05:54:03.842822,37.08,11.42,0.76,0,0
9445,2025-05-21 05:54:08.842822,56.65,19.44,0.55,0,0
1503,2025-05-21 05:54:13.842822,79.72,353.49,0.51,0,0
4214,2025-05-21 05:54:18.842822,72.24,355.96,0.63,0,0
6453,2025-05-21 05:54:23.842822,44.74,316.16,0.42,0,0
6517,2025-05-21 05:54:28.842822,50.22,63.91,0.44,0,0
4722,2025-05-21 05:54:33.842822,72.4,28.22,0.43,0,0
2150,2025-05-21 05:54:38.842822,76.97,357.46,0.62,0,0
1389,2025-05-21 05:54:43.842822,67.05,62.63,0.4,0,0
9941,2025-05-21 05:54:48.842822,80.72,33.94,0.0,1,0
4076,2025-05-21 05:54:53.842822,65.74,172.79,0.78,0,0
4578,2025-05-21 05:54:58.842822,63.02,278.35,0.33,0,0
5258,2025-05-21 05:55:03.842822,70.85,69.04,0.31,0,0
9088,2025-05-21 05:55:08.842822,64.98,319.7,0.25,0,0
5015,2025-05-21 05:55:13.842822,71.62,227.61,0.5,0,0
4502,2025-05-21 05:55:18.842822,50.56,131.16,0.62,0,0
4686,2025-05-21 05:55:23.842822,86.14,200.18,0.29,1,0
8803,2025-05-21 05:55:28.842822,74.27,269.61,0.78,0,0
1583,2025-05-21 05:55:33.842822,72.85,318.5,0.67,0,0
8745,2025-05-21 05:55:38.842822,109.53,177.16,0.55,1,0
3204,2025-05-21 05:55:43.842822,84.78,172.82,0.26,1,0
3933,2025-05-21 05:55:48.842822,73.42,102.22,0.46,0,0
9692,2025-05-21 05:55:53.842822,31.61,40.78,1.1,0,1
8197,2025-05-21 05:55:58.842822,49.74,38.26,0.67,0,0
6637,2025-05-21 05:56:03.842822,46.98,98.47,0.65,0,0
3167,2025-05-21 05:56:08.842822,50.4,320.87,0.35,0,0
9945,2025-05-21 05:56:13.842822,67.64,22.0,0.47,0,0
7281,2025-05-21 05:56:18.842822,67.8,131.85,0.65,0,0
3869,2025-05-21 05:56:23.842822,64.43,236.88,0.53,0,0
6410,2025-05-21 05:56:28.842822,59.69,133.43,0.59,0,0
4115,2025-05-21 05:56:33.842822,63.55,109.39,0.08,0,0
9852,2025-05-21 05:56:38.842822,50.36,128.88,0.42,0,0
4775,2025-05-21 05:56:43.842822,72.58,228.96,0.36,0,0
6040,2025-05-21 05:56:48.842822,62.15,71.45,0.76,0,0
3700,2025-05-21 05:56:53.842822,87.49,135.29,0.4,1,0
4714,2025-05-21 05:56:58.842822,58.32,133.82,0.55,0,0
3263,2025-05-21 05:57:03.842822,27.67,330.31,0.65,0,0
9803,2025-05-21 05:57:08.842822,54.46,214.72,0.54,0,0
8235,2025-05-21 05:57:13.842822,34.86,253.12,0.63,0,0
6702,2025-05-21 05:57:18.842822,62.6,78.13,0.53,0,0
4757,2025-05-21 05:57:23.842822,63.63,251.04,0.41,0,0
8607,2025-05-21 05:57:28.842822,65.5,71.97,0.1,0,0
3263,2025-05-21 05:57:33.842822,71.66,310.29,0.13,0,0
8028,2025-05-21 05:57:38.842822,37.08,204.15,1.04,0,1
8408,2025-05-21 05:57:43.842822,62.12,297.43,0.69,0,0
6532,2025-05-21 05:57:48.842822,84.71,50.99,0.29,1,0
5254,2025-05-21 05:57:53.842822,92.36,359.92,0.94,1,1
3572,2025-05-21 05:57:58.842822,56.66,223.74,0.57,0,0
4380,2025-05-21 05:58:03.842822,50.49,142.69,0.96,0,1
4017,2025-05-21 05:58:08.842822,64.05,69.04,0.28,0,0
4094,2025-05-21 05:58:13.842822,49.51,5.03,0.75,0,0
8914,2025-05-21 05:58:18.842822,46.61,330.11,0.29,0,0
5529,2025-05-21 05:58:23.842822,28.64,309.22,0.43,0,0
9250,2025-05-21 05:58:28.842822,81.6,195.32,0.94,1,1
5122,2025-05-21 05:58:33.842822,76.05,69.04,0.57,0,0
5955,2025-05-21 05:58:38.842822,64.31,2.42,0.78,0,0
7651,2025-05-21 05:58:43.842822,54.13,197.3,0.6,0,0
6661,2025-05-21 05:58:48.842822,67.55,291.98,0.43,0,0
8453,2025-05-21 05:58:53.842822,59.28,153.41,0.68,0,0
4173,2025-05-21 05:58:58.842822,76.33,18.34,0.42,0,0
2540,2025-05-21 05:59:03.842822,57.17,203.35,0.39,0,0
2601,2025-05-21 05:59:08.842822,35.94,23.59,0.57,0,0
2044,2025-05-21 05:59:13.842822,69.75,48.55,0.83,0,1
9741,2025-05-21 05:59:18.842822,57.33,59.98,0.68,0,0
1254,2025-05-21 05:59:23.842822,31.88,46.26,0.28,0,0
7515,2025-05-21 05:59:28.842822,54.81,183.69,0.49,0,0
5429,2025-05-21 05:59:33.842822,61.48,250.92,0.58,0,0
2449,2025-05-21 05:59:38.842822,54.98,261.71,0.51,0,0
4929,2025-05-21 05:59:43.842822,63.42,31.71,0.38,0,0
2793,2025-05-21 05:59:48.842822,61.68,160.83,0.71,0,0
8353,2025-05-21 05:59:53.842822,57.69,73.05,0.28,0,0
6159,2025-05-21 05:59:58.842822,58.96,56.6,0.65,0,0
2221,2025-05-21 06:00:03.842822,57.18,263.42,0.49,0,0
5296,2025-05-21 06:00:08.842822,71.83,323.06,0.56,0,0
6077,2025-05-21 06:00:13.842822,54.38,84.32,0.47,0,0
2813,2025-05-21 06:00:18.842822,56.58,88.7,0.84,0,1
4850,2025-05-21 06:00:23.842822,37.4,279.53,0.43,0,0
5301,2025-05-21 06:00:28.842822,65.83,318.27,0.56,0,0
1466,2025-05-21 06:00:33.842822,82.89,28.18,0.36,1,0
5168,2025-05-21 06:00:38.842822,76.04,27.47,0.26,0,0
5038,2025-05-21 06:00:43.842822,15.34,182.73,0.35,0,0
4695,2025-05-21 06:00:48.842822,56.0,166.47,0.36,0,0
6753,2025-05-21 06:00:53.842822,89.49,7.9,0.23,1,0
3019,2025-05-21 06:00:58.842822,59.72,356.08,0.2,0,0
3676,2025-05-21 06:01:03.842822,48.71,331.75,0.52,0,0
8559,2025-05-21 06:01:08.842822,56.29,158.32,0.61,0,0
9507,2025-05-21 06:01:13.842822,77.41,22.7,0.46,0,0
9238,2025-05-21 06:01:18.842822,91.09,307.59,0.51,1,0
8863,2025-05-21 06:01:23.842822,86.55,155.38,0.54,1,0
7964,2025-05-21 06:01:28.842822,59.67,5.94,0.31,0,0
3401,2025-05-21 06:01:33.842822,47.99,27.32,0.53,0,0
6995,2025-05-21 06:01:38.842822,41.46,244.09,0.4,0,0
2546,2025-05-21 06:01:43.842822,75.04,149.93,0.58,0,0
2995,2025-05-21 06:01:48.842822,78.48,263.53,0.66,0,0
5585,2025-05-21 06:01:53.842822,77.42,331.54,0.92,0,1
